pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=2,sr<=70%,kvB<=32k,kp<=16k,0.9862,1
16,n<=2,sr<=70%,kvB<=32k,kp<=1k,0.9827,1
16,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9867,1
16,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9873,1
16,n<=2,sr<=70%,kvB<=32k,kp<=4k,0.9865,1
16,n<=2,sr<=70%,kvB<=32k,kp<=512,0.9871,1
16,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9849,1
16,n<=2,sr<=70%,kvB<=32k,kp=0,0.9859,1
16,n<=2,sr<=70%,kvB<=4k,kp<=16k,0.1723,1
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9614,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.971,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.4447,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9569,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.4903,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9547,2
16,n<=32,sr<=15%,kvB<=16k,kp<=16k,0.0356,6
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.1213,6
16,n<=32,sr<=15%,kvB<=16k,kp<=20k,-0.0013,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.127,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1101,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.132,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0865,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.1251,6
16,n<=32,sr<=15%,kvB<=1k,kp<=16k,-0.7621,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.1167,6
16,n<=32,sr<=15%,kvB<=1k,kp<=20k,-0.4811,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0916,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0555,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.178,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,-0.0355,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.2089,9
16,n<=32,sr<=15%,kvB<=32k,kp<=16k,0.0838,3
16,n<=32,sr<=15%,kvB<=32k,kp<=1k,0.1158,3
16,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.0843,3
16,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.104,3
16,n<=32,sr<=15%,kvB<=32k,kp<=4k,0.1081,3
16,n<=32,sr<=15%,kvB<=32k,kp<=512,0.1063,3
16,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.0957,3
