regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,2,0.125,4.0,128,512,1024,4096,1408,446.46,1214.994,658.97,0.2765
mixed,16,2,0.125,4.0,128,512,8192,32768,11264,3073.949,7833.225,5187.348,0.4441
mixed,16,2,0.125,4.0,128,4096,128,512,176,644.731,655.193,635.992,-0.8353
mixed,16,2,0.125,4.0,128,4096,1024,4096,1408,751.705,1222.26,769.177,0.0371
mixed,16,2,0.125,4.0,128,4096,8192,32768,11264,3119.743,8073.991,5398.621,0.46
mixed,16,2,0.125,4.0,128,20480,128,512,176,2922.111,2917.343,2922.281,
mixed,16,2,0.125,4.0,128,20480,1024,4096,1408,2986.88,3261.341,2963.362,-0.0857
mixed,16,2,0.125,4.0,128,20480,8192,32768,11264,3986.709,8823.84,5220.902,0.2551
mixed,16,2,0.125,4.0,1024,0,128,512,176,365.213,416.444,365.721,0.0099
mixed,16,2,0.125,4.0,1024,0,1024,4096,1408,605.596,1317.074,826.456,0.3104
mixed,16,2,0.125,4.0,1024,0,8192,32768,11264,3270.299,8371.266,5331.878,0.4042
mixed,16,2,0.125,4.0,1024,512,128,512,176,488.54,530.424,484.22,-0.1031
mixed,16,2,0.125,4.0,1024,512,1024,4096,1408,693.337,1350.065,952.373,0.3944
mixed,16,2,0.125,4.0,1024,512,8192,32768,11264,3270.109,8937.835,5428.293,0.3808
mixed,16,2,0.125,4.0,1024,4096,128,512,176,1422.576,1434.031,1387.41,-3.0699
mixed,16,2,0.125,4.0,1024,4096,1024,4096,1408,1495.983,1976.203,1498.448,0.0051
mixed,16,2,0.125,4.0,1024,4096,8192,32768,11264,3787.478,9859.606,6066.684,0.3754
mixed,16,2,0.125,4.0,1024,20480,128,512,176,5032.139,5103.209,5036.135,0.0562
mixed,16,2,0.125,4.0,1024,20480,1024,4096,1408,5508.194,5962.015,5439.843,-0.1506
mixed,16,2,0.125,4.0,1024,20480,8192,32768,11264,7050.836,11937.759,8110.855,0.2169
mixed,16,2,0.125,4.0,2048,0,128,512,176,791.51,864.887,797.303,0.0789
mixed,16,2,0.125,4.0,2048,0,1024,4096,1408,986.934,1667.117,1167.188,0.265
mixed,16,2,0.125,4.0,2048,0,8192,32768,11264,3637.623,9963.826,5725.218,0.33
mixed,16,2,0.125,4.0,2048,512,128,512,176,1008.502,1067.733,1000.438,-0.1361
mixed,16,2,0.125,4.0,2048,512,1024,4096,1408,1172.981,1829.581,1298.322,0.1909
mixed,16,2,0.125,4.0,2048,512,8192,32768,11264,3752.793,10249.104,5846.527,0.3223
mixed,16,2,0.125,4.0,2048,4096,128,512,176,2376.42,2443.047,2401.351,0.3742
mixed,16,2,0.125,4.0,2048,4096,1024,4096,1408,2548.549,3011.582,2545.508,-0.0066
mixed,16,2,0.125,4.0,2048,4096,8192,32768,11264,4781.806,10669.004,6892.306,0.3585
mixed,16,2,0.125,4.0,2048,20480,128,512,176,8731.779,8975.966,8659.009,-0.298
mixed,16,2,0.125,4.0,2048,20480,1024,4096,1408,9174.621,9433.592,9160.06,-0.0562
mixed,16,2,0.125,4.0,2048,20480,8192,32768,11264,10368.714,15309.689,11169.512,0.1621
pure,16,3,0.1875,4.0,0,0,128,512,200,126.048,155.744,130.494,0.1497
pure,16,3,0.1875,4.0,0,0,1024,4096,1600,243.965,409.02,284.573,0.246
pure,16,3,0.1875,4.0,0,0,8192,32768,12800,1012.693,2438.854,1448.785,0.3058
